stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-1,1,59241608356629,464.0,571.0,-15.0,46.0,0.49635036496350365
1201-1,0,59241641684788,439.0,554.0,51.0,160.0,0.9877688738928722
1201-1,1,59241641684788,461.0,570.0,-16.0,45.0,0.4982491245622812
1201-1,0,59241675012946,436.0,554.0,51.0,162.0,0.9991642290012537
1201-1,1,59241675012946,459.0,569.0,-17.0,43.0,0.5070041779306955
1201-1,0,59241708341170,433.0,553.0,52.0,164.0,1.0
1201-1,1,59241708341170,457.0,568.0,-18.0,40.0,0.5104441776710684
1201-1,0,59241741669255,430.0,552.0,54.0,166.0,1.0
1201-1,1,59241741669255,455.0,566.0,-21.0,37.0,0.4859022556390977
1201-1,0,59241774997343,429.0,550.0,58.0,166.0,1.0
1201-1,1,59241774997343,451.0,565.0,-24.0,34.0,0.44538006372325895
1201-1,0,59241808325431,429.0,551.0,62.0,167.0,1.0
1201-1,1,59241808325431,450.0,565.0,-27.0,37.0,0.41379310344827586
1201-1,0,59241841653520,430.0,552.0,64.0,166.0,1.0
1201-1,1,59241841653520,449.0,565.0,-29.0,40.0,0.3945364979847738
1201-1,0,59241874981608,431.0,552.0,63.0,165.0,1.0
1201-1,1,59241874981608,448.0,564.0,-31.0,40.0,0.36629621229303694
1201-1,0,59241908309683,433.0,551.0,62.0,164.0,1.0
1201-1,1,59241908309683,449.0,564.0,-31.0,39.0,0.3493781667434362
1201-1,0,59241941637787,436.0,550.0,58.0,163.0,0.9997932602853008
1201-1,1,59241941637787,449.0,563.0,-31.0,36.0,0.34140819560787866
1201-1,0,59241974966083,437.0,549.0,55.0,161.0,1.0
1201-1,1,59241974966083,449.0,562.0,-31.0,32.0,0.34243837441705527
1201-1,0,59242008294242,438.0,546.0,52.0,159.0,0.9997852233676976
1201-1,1,59242008294242,448.0,562.0,-31.0,30.0,0.3696355402199698
1201-1,0,59242041622221,439.0,545.0,49.0,158.0,1.0
1201-1,1,59242041622221,448.0,562.0,-29.0,31.0,0.40707219532729955
1201-1,0,59242074950276,440.0,542.0,45.0,155.0,1.0
1201-1,1,59242074950276,448.0,562.0,-28.0,32.0,0.4383733055265902
1201-1,0,59242108310458,440.0,539.0,43.0,153.0,1.0
1201-1,1,59242108310458,447.0,562.0,-27.0,33.0,0.46312499999999995
1201-1,0,59242141638494,441.0,536.0,41.0,151.0,1.0
1201-1,1,59242141638494,447.0,562.0,-26.0,35.0,0.4888378885875235
1201-1,0,59242174966420,444.0,536.0,41.0,150.0,1.0
1201-1,1,59242174966420,447.0,562.0,-25.0,36.0,0.5062919463087248
1201-1,0,59242208294801,447.0,536.0,42.0,149.0,0.9992872416250891
1201-1,1,59242208294801,447.0,562.0,-24.0,37.0,0.519831223628692
1201-1,0,59242241622947,447.0,534.0,42.0,147.0,0.9975822050290135
1201-1,1,59242241622947,446.0,561.0,-23.0,38.0,0.528936170212766
1201-1,0,59242274951130,446.0,533.0,42.0,146.0,0.9970443349753695
1201-1,1,59242274951130,445.0,561.0,-23.0,37.0,0.5321436250268758
1201-1,0,59242308279133,445.0,532.0,42.0,144.0,0.9965078573210276
1201-1,1,59242308279133,443.0,560.0,-23.0,36.0,0.5319565217391304
1201-1,0,59242341570618,444.0,531.0,41.0,142.0,0.9964859437751004
1201-1,1,59242341570618,441.0,560.0,-23.0,33.0,0.5212107821475918
1201-1,0,59242374623297,442.0,530.0,40.0,140.0,0.9962054136099165
1201-1,1,59242374623297,439.0,560.0,-23.0,29.0,0.4949335735194776
1201-1,0,59242407675977,441.0,531.0,40.0,136.0,0.996676891615542
1201-1,1,59242407675977,438.0,560.0,-24.0,28.0,0.4574964969640355
1201-1,0,59242441690519,441.0,531.0,40.0,135.0,0.997662944689691
1201-1,1,59242441690519,438.0,560.0,-24.0,27.0,0.40815311956251554
1201-1,0,59242475228246,441.0,532.0,42.0,134.0,0.9986910994764397
1201-1,1,59242475228246,438.0,560.0,-25.0,32.0,0.3687401159725883
1201-1,0,59242508009240,442.0,533.0,43.0,135.0,0.9994739610731194
1201-1,1,59242508009240,437.0,560.0,-24.0,33.0,0.3492063492063492
1201-1,0,59242541546967,442.0,534.0,45.0,136.0,0.9994704792163093
1201-1,1,59242541546967,437.0,559.0,-23.0,31.0,0.34911072862880094
1201-1,0,59242575032096,442.0,534.0,47.0,138.0,0.9989353207346287
1201-1,1,59242575032096,439.0,558.0,-23.0,30.0,0.38267992978349913
1201-1,0,59242608360264,442.0,535.0,50.0,139.0,0.9978621058257616
1201-1,1,59242608360264,441.0,557.0,-21.0,31.0,0.43607238208246807
1201-1,0,59242641688463,442.0,535.0,53.0,141.0,0.9967532467532467
1201-1,1,59242641688463,443.0,557.0,-20.0,32.0,0.48513066987083203
1201-1,0,59242675016695,442.0,533.0,57.0,142.0,0.9958982772764561
1201-1,1,59242675016695,445.0,557.0,-19.0,33.0,0.5193587416817906
1201-1,0,59242708344714,442.0,532.0,61.0,143.0,0.9958030218242865
1201-1,1,59242708344714,447.0,557.0,-19.0,33.0,0.5338777979431337
1201-1,0,59242741672864,443.0,531.0,67.0,145.0,0.9965166908563134
1201-1,1,59242741672864,450.0,559.0,-19.0,33.0,0.5356055995130858
1201-1,0,59242775000990,444.0,529.0,73.0,147.0,0.9957042037434796
1201-1,1,59242775000990,453.0,561.0,-19.0,32.0,0.5245294662141314
1201-1,0,59242808329116,446.0,527.0,78.0,149.0,0.9970238095238095
1201-1,1,59242808329116,457.0,563.0,-19.0,30.0,0.4970266040688576
1201-1,0,59242841657241,449.0,526.0,85.0,151.0,0.9978432782171099
1201-1,1,59242841657241,462.0,565.0,-20.0,29.0,0.4777314963152836
1201-1,0,59242874985367,452.0,525.0,95.0,156.0,0.9984183471727955
1201-1,1,59242874985367,468.0,567.0,-19.0,30.0,0.5263330062152437
1201-1,0,59242908313513,455.0,524.0,109.0,164.0,1.0
1201-1,1,59242908313513,474.0,570.0,-16.0,35.0,0.6446886446886447
1201-1,0,59242941641695,460.0,523.0,126.0,176.0,1.0
1201-1,1,59242941641695,479.0,572.0,-10.0,43.0,0.7957675512260665
1201-1,0,59242974969796,464.0,523.0,146.0,192.0,1.0
1201-1,1,59242974969796,484.0,573.0,-3.0,56.0,0.9200401472064236
1201-1,0,59243008297897,468.0,522.0,166.0,210.0,1.0
1201-1,1,59243008297897,487.0,573.0,6.0,69.0,0.9817457683372054
1201-1,0,59243041625998,471.0,523.0,187.0,230.0,1.0
1201-1,1,59243041625998,490.0,573.0,15.0,83.0,1.0
1201-1,0,59243074954099,476.0,526.0,207.0,250.0,1.0
1201-1,1,59243074954099,492.0,574.0,23.0,96.0,1.0
1201-1,0,59243108282179,480.0,530.0,223.0,266.0,1.0
1201-1,1,59243108282179,493.0,574.0,30.0,105.0,1.0
1201-1,0,59243141642231,483.0,532.0,236.0,279.0,1.0
1201-1,1,59243141642231,495.0,574.0,35.0,111.0,1.0
1201-1,0,59243174970377,487.0,536.0,246.0,290.0,1.0
1201-1,1,59243174970377,496.0,574.0,37.0,113.0,1.0
1201-1,0,59243208298523,490.0,540.0,253.0,296.0,1.0
1201-1,1,59243208298523,497.0,575.0,38.0,113.0,1.0
1201-1,0,59243241626669,495.0,543.0,257.0,301.0,1.0
1201-1,1,59243241626669,498.0,576.0,36.0,111.0,1.0
1201-1,0,59243274954815,498.0,546.0,260.0,304.0,1.0
1201-1,1,59243274954815,499.0,576.0,34.0,107.0,1.0
1201-1,0,59243308282982,501.0,549.0,263.0,306.0,1.0
1201-1,1,59243308282982,500.0,577.0,32.0,104.0,1.0
1201-1,0,59243341643187,503.0,551.0,265.0,308.0,1.0
1201-1,1,59243341643187,501.0,577.0,30.0,100.0,1.0
1201-1,0,59243374971302,505.0,552.0,268.0,310.0,0.9991596638655462
1201-1,1,59243374971302,501.0,577.0,29.0,97.0,1.0
1201-1,0,59243408299402,506.0,553.0,270.0,312.0,1.0
1201-1,1,59243408299402,501.0,576.0,28.0,95.0,1.0
1201-1,0,59243441627502,508.0,555.0,273.0,316.0,1.0
1201-1,1,59243441627502,502.0,575.0,27.0,92.0,1.0
1201-1,0,59243475803605,509.0,556.0,275.0,319.0,1.0
1201-1,1,59243475803605,502.0,573.0,26.0,89.0,1.0
1201-1,0,59243508379703,509.0,558.0,276.0,323.0,1.0
1201-1,1,59243508379703,502.0,571.0,25.0,85.0,1.0
1201-1,0,59243541707803,508.0,563.0,278.0,325.0,1.0
1201-1,1,59243541707803,501.0,567.0,24.0,80.0,1.0
1201-1,0,59243575035924,507.0,567.0,279.0,327.0,1.0
1201-1,1,59243575035924,500.0,562.0,23.0,76.0,1.0
1201-1,0,59243608364101,505.0,570.0,278.0,326.0,1.0
1201-1,1,59243608364101,498.0,558.0,23.0,73.0,1.0
1201-1,0,59243641692272,505.0,574.0,277.0,325.0,1.0
1201-1,1,59243641692272,496.0,552.0,24.0,71.0,1.0
1201-1,0,59243675020461,506.0,578.0,273.0,322.0,1.0
1201-1,1,59243675020461,494.0,549.0,24.0,69.0,1.0
1201-1,0,59243708348611,510.0,583.0,268.0,317.0,1.0
1201-1,1,59243708348611,492.0,544.0,25.0,68.0,1.0
1201-1,0,59243741676763,517.0,588.0,261.0,309.0,1.0
1201-1,1,59243741676763,489.0,540.0,26.0,66.0,1.0
1201-1,0,59243775004806,526.0,594.0,254.0,305.0,1.0
1201-1,1,59243775004806,486.0,535.0,26.0,66.0,1.0
1201-1,0,59243808332920,537.0,601.0,246.0,306.0,1.0
1201-1,1,59243808332920,483.0,531.0,27.0,66.0,1.0
1201-1,0,59243841661034,551.0,610.0,239.0,307.0,1.0
1201-1,1,59243841661034,482.0,529.0,28.0,66.0,1.0
1201-1,0,59243874989148,563.0,619.0,233.0,308.0,1.0
1201-1,1,59243874989148,481.0,526.0,29.0,66.0,1.0
1201-1,0,59243908317261,575.0,628.0,228.0,308.0,1.0
1201-1,1,59243908317261,478.0,525.0,30.0,66.0,1.0
1201-1,0,59243941645375,586.0,637.0,224.0,308.0,1.0
1201-1,1,59243941645375,475.0,522.0,30.0,66.0,1.0
1201-1,0,59243974973489,595.0,644.0,222.0,308.0,0.9743589743589743
1201-1,1,59243974973489,472.0,519.0,30.0,66.0,1.0
1201-1,0,59244008301603,603.0,650.0,220.0,309.0,0.852233676975945
1201-1,1,59244008301603,469.0,518.0,29.0,66.0,1.0
1201-1,0,59244041629717,609.0,655.0,219.0,310.0,0.7126238690219733
1201-1,1,59244041629717,465.0,517.0,28.0,65.0,1.0
1201-1,0,59244074957861,613.0,658.0,218.0,312.0,0.6147576147576148
1201-1,1,59244074957861,462.0,516.0,27.0,64.0,1.0
1201-1,0,59244108286060,615.0,659.0,218.0,313.0,0.5538261997405967
1201-1,1,59244108286060,460.0,513.0,25.0,62.0,1.0
1201-1,0,59244141614144,614.0,660.0,219.0,313.0,0.557799742157284
1201-1,1,59244141614144,458.0,511.0,23.0,59.0,1.0
1201-1,0,59244174974228,613.0,659.0,220.0,313.0,0.5993179880647911
1201-1,1,59244174974228,457.0,511.0,20.0,58.0,1.0
1201-1,0,59244208302433,609.0,657.0,221.0,314.0,0.6610597140454163
1201-1,1,59244208302433,458.0,511.0,18.0,56.0,1.0
1201-1,0,59244241630637,606.0,655.0,222.0,313.0,0.7258464079273328
1201-1,1,59244241630637,459.0,512.0,16.0,55.0,1.0
1201-1,0,59244274958799,602.0,653.0,223.0,313.0,0.7875354107648725
1201-1,1,59244274958799,460.0,515.0,14.0,54.0,1.0
1201-1,0,59244308286777,600.0,652.0,224.0,314.0,0.8219287715086034
1201-1,1,59244308286777,464.0,517.0,13.0,54.0,1.0
1201-1,0,59244341614762,598.0,651.0,226.0,315.0,0.849445324881141
1201-1,1,59244341614762,469.0,523.0,12.0,55.0,1.0
1201-1,0,59244374975179,595.0,649.0,226.0,316.0,0.8953942232630757
1201-1,1,59244374975179,473.0,525.0,12.0,56.0,1.0
1201-1,0,59244408303285,593.0,648.0,226.0,315.0,0.9287365177195686
1201-1,1,59244408303285,477.0,527.0,11.0,56.0,1.0
1201-1,0,59244442463394,590.0,646.0,223.0,311.0,0.9571209800918836
1201-1,1,59244442463394,479.0,528.0,12.0,56.0,1.0
1201-1,0,59244475791501,588.0,645.0,219.0,307.0,0.9714285714285714
1201-1,1,59244475791501,483.0,528.0,15.0,55.0,1.0
1201-1,0,59244508367605,586.0,644.0,215.0,303.0,0.9814954682779456
1201-1,1,59244508367605,488.0,530.0,16.0,53.0,1.0
1201-1,0,59244541695711,585.0,643.0,211.0,299.0,0.9898458066942459
1201-1,1,59244541695711,492.0,531.0,17.0,53.0,1.0
1201-1,0,59244575023802,583.0,641.0,205.0,295.0,0.9959046909903202
1201-1,1,59244575023802,493.0,538.0,18.0,52.0,0.9905561385099685
1201-1,0,59244608351895,581.0,640.0,199.0,290.0,0.9992673992673993
1201-1,1,59244608351895,494.0,545.0,17.0,55.0,0.9749536178107606
1201-1,0,59244641680147,579.0,638.0,192.0,285.0,1.0
1201-1,1,59244641680147,496.0,552.0,17.0,61.0,0.9541062801932367
1201-1,0,59244675008383,576.0,636.0,185.0,279.0,1.0
1201-1,1,59244675008383,498.0,559.0,17.0,65.0,0.9269282814614344
1201-1,0,59244708336427,574.0,635.0,179.0,274.0,1.0
1201-1,1,59244708336427,502.0,567.0,19.0,69.0,0.9159369527145359
1201-1,0,59244741664538,577.0,637.0,173.0,271.0,1.0
1201-1,1,59244741664538,513.0,578.0,20.0,72.0,0.9048361934477379
1201-1,0,59244774992648,598.0,652.0,172.0,275.0,0.8419928825622776
1201-1,1,59244774992648,544.0,607.0,27.0,79.0,0.6727364693980779
1201-1,0,59244808320759,635.0,676.0,181.0,293.0,0.03513848697809012
1201-1,1,59244808320759,594.0,652.0,37.0,95.0,0.02737226277372263
1201-1,0,59244841648869,,,,,0.0
1201-1,1,59244841648869,638.0,670.0,55.0,121.0,0.0
1201-1,0,59244874977002,,,,,0.0
1201-1,1,59244874977002,,,,,0.0
1201-1,0,59244908305098,,,,,0.0
1201-1,1,59244908305098,,,,,0.0
1201-1,0,59244941633059,,,,,0.0
1201-1,1,59244941633059,,,,,0.0
1201-1,0,59244974961432,604.0,691.0,110.0,259.0,0.21279373368146215
1201-1,1,59244974961432,610.0,654.0,9.0,77.0,0.0
1201-1,0,59245008289548,540.0,679.0,76.0,239.0,0.5428025477707007
1201-1,1,59245008289548,562.0,625.0,-32.0,41.0,0.0
1201-1,0,59245041649665,487.0,674.0,52.0,239.0,0.6585309693760074
1201-1,1,59245041649665,529.0,603.0,-57.0,17.0,0.0
1201-1,0,59245074977783,438.0,678.0,43.0,262.0,0.7228781465805302
1201-1,1,59245074977783,518.0,594.0,-70.0,4.0,0.0
1201-1,0,59245108305907,369.0,690.0,29.0,283.0,0.7938398747093162
1201-1,1,59245108305907,,,,,0.0
1201-1,0,59245141634038,289.0,690.0,2.0,290.0,0.8059803200043613
1201-1,1,59245141634038,,,,,0.0
1201-1,0,59245174994168,255.0,690.0,-17.0,290.0,0.7881594949155174
1201-1,1,59245174994168,,,,,0.0
1201-1,0,59245208322299,287.0,690.0,-9.0,287.0,0.7414975939654052
1201-1,1,59245208322299,,,,,0.0
1201-1,0,59245241650429,313.0,690.0,-5.0,283.0,0.7506377432268876
1201-1,1,59245241650429,,,,,0.0
1201-1,0,59245274978558,317.0,689.0,2.0,286.0,0.7954218712074534
1201-1,1,59245274978558,,,,,0.0
1201-1,0,59245308306678,287.0,689.0,4.0,313.0,0.8426252975866309
1201-1,1,59245308306678,,,,,0.0
1201-1,0,59245341634794,217.0,689.0,-21.0,345.0,0.851992363720376
1201-1,1,59245341634794,,,,,0.0
1201-1,0,59245374962910,165.0,684.0,-94.0,371.0,0.7693717801493906
1201-1,1,59245374962910,,,,,0.0
1201-1,0,59245408291026,163.0,679.0,-126.0,374.0,0.6812619300106044
1201-1,1,59245408291026,,,,,0.0
1201-1,0,59245441619142,175.0,676.0,-129.0,359.0,0.6327698488091287
1201-1,1,59245441619142,,,,,0.0
1201-1,0,59245475811261,183.0,679.0,-129.0,349.0,0.5243642800755927
1201-1,1,59245475811261,541.0,604.0,-59.0,5.0,0.0
1201-1,0,59245508371375,197.0,689.0,-128.0,345.0,0.3860850997575569
1201-1,1,59245508371375,552.0,612.0,-49.0,15.0,0.0
1201-1,0,59245541699491,206.0,690.0,-126.0,333.0,0.3125626549886561
1201-1,1,59245541699491,556.0,615.0,-45.0,20.0,0.0
1201-1,0,59245575027624,212.0,689.0,-129.0,319.0,0.29374026714627244
1201-1,1,59245575027624,556.0,615.0,-43.0,22.0,0.0
1201-1,0,59245608355801,212.0,688.0,-130.0,315.0,0.2866765967853094
1201-1,1,59245608355801,559.0,617.0,-41.0,26.0,0.0
1201-1,0,59245641683960,204.0,685.0,-129.0,314.0,0.3019650921518369
1201-1,1,59245641683960,563.0,619.0,-37.0,30.0,0.0
1201-1,0,59245675012118,200.0,682.0,-126.0,311.0,0.325994007339326
1201-1,1,59245675012118,568.0,623.0,-32.0,36.0,0.0
1201-1,0,59245708340270,200.0,681.0,-126.0,309.0,0.3361814475252598
1201-1,1,59245708340270,574.0,628.0,-26.0,43.0,0.0
1201-1,0,59245741668406,202.0,681.0,-127.0,309.0,0.33984189286306593
1201-1,1,59245741668406,581.0,633.0,-18.0,50.0,0.0
1201-1,0,59245774996542,206.0,681.0,-127.0,312.0,0.3456055180897568
1201-1,1,59245774996542,588.0,639.0,-8.0,61.0,0.0
1201-1,0,59245808324678,207.0,681.0,-127.0,319.0,0.3566741020916174
1201-1,1,59245808324678,596.0,645.0,2.0,71.0,0.0
1201-1,0,59245841652814,206.0,680.0,-127.0,325.0,0.3760733165876678
1201-1,1,59245841652814,601.0,649.0,11.0,81.0,0.0
1201-1,0,59245874980933,210.0,680.0,-127.0,327.0,0.3813114651082414
1201-1,1,59245874980933,606.0,653.0,19.0,91.0,0.0
1201-1,0,59245908309020,213.0,681.0,-128.0,332.0,0.37420798394010996
1201-1,1,59245908309020,610.0,656.0,28.0,101.0,0.0
1201-1,0,59245941637153,215.0,681.0,-129.0,337.0,0.37203784103037024
1201-1,1,59245941637153,611.0,658.0,33.0,109.0,0.0
1201-1,0,59245974965286,213.0,678.0,-128.0,338.0,0.4131770696163638
1201-1,1,59245974965286,607.0,659.0,35.0,114.0,0.0
1201-1,0,59246008293388,214.0,676.0,-128.0,332.0,0.4511326860841424
1201-1,1,59246008293388,601.0,658.0,36.0,116.0,0.0
1201-1,0,59246041621425,213.0,674.0,-128.0,323.0,0.46765186768959877
1201-1,1,59246041621425,595.0,656.0,34.0,117.0,0.0
1201-1,0,59246074949543,207.0,667.0,-128.0,313.0,0.5058102430463225
1201-1,1,59246074949543,586.0,652.0,35.0,117.0,0.0
1201-1,0,59246108309664,203.0,664.0,-128.0,303.0,0.5122119255396752
1201-1,1,59246108309664,578.0,649.0,30.0,116.0,0.0
1201-1,0,59246141637847,207.0,661.0,-127.0,294.0,0.5118885631321278
1201-1,1,59246141637847,570.0,644.0,33.0,115.0,0.0
1201-1,0,59246174966052,219.0,656.0,-129.0,281.0,0.5302054086005615
1201-1,1,59246174966052,561.0,640.0,32.0,112.0,0.0
1201-1,0,59246208294163,243.0,646.0,-129.0,270.0,0.6065848489329193
1201-1,1,59246208294163,550.0,634.0,31.0,110.0,0.0
1201-1,0,59246241622415,274.0,630.0,-114.0,262.0,0.7345731354788977
1201-1,1,59246241622415,539.0,628.0,31.0,107.0,0.05477980665950591
1201-1,0,59246274950514,308.0,613.0,-75.0,252.0,0.845842037202825
1201-1,1,59246274950514,528.0,621.0,30.0,104.0,0.4214911343729973
1201-1,0,59246308310629,348.0,601.0,-29.0,242.0,0.9587925614513503
1201-1,1,59246308310629,520.0,616.0,29.0,101.0,0.5621846896249177
1201-1,0,59246341638563,385.0,589.0,13.0,234.0,1.0
1201-1,1,59246341638563,513.0,611.0,27.0,94.0,0.5937288517933679
1201-1,0,59246374966360,412.0,582.0,44.0,225.0,1.0
1201-1,1,59246374966360,507.0,606.0,23.0,86.0,0.6170662905500706
1201-1,0,59246408294538,429.0,575.0,65.0,215.0,1.0
1201-1,1,59246408294538,501.0,602.0,19.0,76.0,0.6511050409734294
1201-1,0,59246442470720,440.0,569.0,76.0,205.0,1.0
1201-1,1,59246442470720,495.0,597.0,11.0,66.0,0.6847225874309756
1201-1,0,59246475798898,448.0,566.0,74.0,195.0,1.0
1201-1,1,59246475798898,489.0,594.0,4.0,56.0,0.7615404906357162
1201-1,0,59246508375072,453.0,563.0,67.0,187.0,1.0
1201-1,1,59246508375072,484.0,590.0,-2.0,51.0,0.794102431453699
1201-1,0,59246541703250,455.0,563.0,62.0,180.0,1.0
1201-1,1,59246541703250,480.0,588.0,-9.0,50.0,0.7275464124435523
1201-1,0,59246575031428,456.0,562.0,57.0,174.0,1.0
1201-1,1,59246575031428,476.0,586.0,-16.0,48.0,0.6046913580246914
1201-1,0,59246608359623,457.0,561.0,57.0,170.0,1.0
1201-1,1,59246608359623,472.0,585.0,-22.0,47.0,0.48548621190130625
1201-1,0,59246641687875,458.0,558.0,57.0,168.0,0.9963378347447929
1201-1,1,59246641687875,469.0,584.0,-26.0,45.0,0.38033882128370317
1201-1,0,59246675016103,459.0,555.0,55.0,167.0,0.9855745721271394
1201-1,1,59246675016103,466.0,583.0,-31.0,42.0,0.3010120028241939
1201-1,0,59246708344206,461.0,553.0,55.0,166.0,0.9825801565261297
1201-1,1,59246708344206,463.0,581.0,-34.0,39.0,0.2554183174085295
1201-1,0,59246741672310,462.0,550.0,55.0,164.0,0.9839195979899498
1201-1,1,59246741672310,461.0,580.0,-37.0,36.0,0.22553588070829453
1201-1,0,59246775000413,462.0,548.0,53.0,161.0,0.9890845943934508
1201-1,1,59246775000413,459.0,578.0,-40.0,32.0,0.18863530507685142
1201-1,0,59246808328516,461.0,546.0,49.0,156.0,0.9975247524752475
1201-1,1,59246808328516,457.0,577.0,-43.0,28.0,0.1542950513538749
1201-1,0,59246841656619,460.0,544.0,43.0,149.0,0.9992529880478087
1201-1,1,59246841656619,456.0,575.0,-47.0,23.0,0.12346553352219075
1201-1,0,59246874984722,459.0,543.0,36.0,142.0,1.0
1201-1,1,59246874984722,455.0,574.0,-50.0,17.0,0.08990118100747169
1201-1,0,59246908312854,459.0,540.0,29.0,133.0,0.9976756198347108
1201-1,1,59246908312854,455.0,573.0,-54.0,12.0,0.06153088850603003
1201-1,0,59246941641044,460.0,540.0,23.0,126.0,0.9949668874172185
1201-1,1,59246941641044,456.0,573.0,-56.0,8.0,0.042239185750636135
1201-1,0,59246974969144,462.0,540.0,21.0,122.0,0.9937227074235808
1201-1,1,59246974969144,458.0,577.0,-60.0,6.0,0.027826966860612194
1201-1,0,59247008297244,464.0,539.0,20.0,119.0,0.9945417983338122
1201-1,1,59247008297244,460.0,577.0,-63.0,5.0,0.020933165195460277
1201-1,0,59247041625359,467.0,538.0,22.0,119.0,0.993587786259542
1201-1,1,59247041625359,462.0,578.0,-61.0,5.0,0.024195624195624196
1201-1,0,59247074953477,468.0,535.0,25.0,118.0,0.9940789473684211
1201-1,1,59247074953477,464.0,578.0,-57.0,8.0,0.03852549889135255
1201-1,0,59247108281511,467.0,532.0,31.0,120.0,0.9938450398262129
1201-1,1,59247108281511,465.0,575.0,-49.0,11.0,0.054857142857142854
1201-1,0,59247141641658,465.0,525.0,40.0,125.0,0.9935379644588045
1201-1,1,59247141641658,466.0,577.0,-46.0,14.0,0.06606255480853551
1201-1,0,59247174969814,463.0,518.0,51.0,131.0,0.9944108057755007
1201-1,1,59247174969814,470.0,584.0,-50.0,16.0,0.06719817767653757
1201-1,0,59247208297970,462.0,513.0,62.0,134.0,0.9950467804072647
1201-1,1,59247208297970,476.0,587.0,-50.0,17.0,0.06153846153846154
1201-1,0,59247241626126,460.0,504.0,74.0,139.0,0.9967866323907455
1201-1,1,59247241626126,482.0,590.0,-50.0,15.0,0.05033185840707965
1201-1,0,59247274954282,458.0,497.0,84.0,142.0,0.9977628635346756
1201-1,1,59247274954282,489.0,594.0,-50.0,12.0,0.03564412012349144
1201-1,0,59247308282454,458.0,496.0,93.0,145.0,0.9964973730297724
1201-1,1,59247308282454,495.0,591.0,-51.0,9.0,0.019320660641944532
1201-1,0,59247341642647,460.0,495.0,101.0,147.0,0.9980099502487563
1201-1,1,59247341642647,503.0,592.0,-52.0,6.0,0.0010121457489878543
1201-1,0,59247374970759,464.0,495.0,109.0,151.0,0.9966216216216216
1201-1,1,59247374970759,509.0,593.0,-53.0,3.0,0.0
1201-1,0,59247408298871,468.0,504.0,117.0,157.0,1.0
1201-1,1,59247408298871,,,,,0.0
1201-1,0,59247441626983,474.0,508.0,129.0,167.0,0.9986666666666667
1201-1,1,59247441626983,,,,,0.0
1201-1,0,59247474955095,480.0,513.0,147.0,182.0,1.0
1201-1,1,59247474955095,,,,,0.0
1201-1,0,59247508379207,485.0,518.0,168.0,201.0,0.99860529986053
1201-1,1,59247508379207,521.0,599.0,-50.0,3.0,0.0
1201-1,0,59247541707319,490.0,524.0,191.0,222.0,1.0
1201-1,1,59247541707319,521.0,600.0,-45.0,8.0,0.0
1201-1,0,59247575035433,497.0,531.0,213.0,244.0,1.0
1201-1,1,59247575035433,521.0,603.0,-41.0,13.0,0.008438818565400843
1201-1,0,59247608363583,503.0,538.0,236.0,266.0,1.0
1201-1,1,59247608363583,519.0,606.0,-36.0,19.0,0.07813525935653315
1201-1,0,59247641691772,510.0,546.0,260.0,290.0,1.0
1201-1,1,59247641691772,516.0,602.0,-30.0,26.0,0.22229916897506927
1201-1,0,59247675019924,517.0,553.0,285.0,315.0,1.0
1201-1,1,59247675019924,511.0,592.0,-16.0,36.0,0.4488272921108742
1201-1,0,59247708348236,525.0,561.0,308.0,338.0,1.0
1201-1,1,59247708348236,505.0,586.0,-10.0,45.0,0.6529313232830821
1201-1,0,59247741676228,533.0,568.0,328.0,358.0,1.0
1201-1,1,59247741676228,499.0,579.0,-6.0,53.0,0.825933075933076
1201-1,0,59247775004345,540.0,575.0,343.0,374.0,1.0
1201-1,1,59247775004345,492.0,572.0,-2.0,59.0,0.9294710327455918
1201-1,0,59247808332413,546.0,581.0,354.0,385.0,1.0
1201-1,1,59247808332413,485.0,566.0,-1.0,62.0,0.9795146549007249
1201-1,0,59247841660481,552.0,586.0,361.0,392.0,1.0
1201-1,1,59247841660481,480.0,559.0,-2.0,61.0,0.992921492921493
1201-1,0,59247874988550,556.0,590.0,366.0,397.0,1.0
1201-1,1,59247874988550,476.0,555.0,-5.0,57.0,0.9815242494226328
1201-1,0,59247908316618,559.0,593.0,370.0,400.0,1.0
1201-1,1,59247908316618,471.0,550.0,-9.0,51.0,0.926878808395396
1201-1,0,59247941644734,562.0,595.0,372.0,402.0,1.0
1201-1,1,59247941644734,465.0,544.0,-13.0,43.0,0.8044849334267694
1201-1,0,59247974972956,564.0,597.0,372.0,402.0,1.0
1201-1,1,59247974972956,457.0,536.0,-19.0,34.0,0.6527272727272727
1201-1,0,59248008301068,566.0,598.0,372.0,402.0,1.0
